Unnamed: 0,team_number,EPA,Qualification_matches_played
2107,12492,24.46666666666667,0
2108,12494,24.46666666666667,0
2109,12499,24.46666666666667,0
2110,12505,24.46666666666667,0
2111,12513,24.46666666666667,0
2112,12515,24.46666666666667,0
2113,12516,24.46666666666667,0
2114,12517,24.46666666666667,0
2115,12518,24.46666666666667,0
2116,12524,24.46666666666667,0
2117,12525,24.46666666666667,0
2118,12527,24.46666666666667,0
2119,12529,24.46666666666667,0
2120,12533,24.46666666666667,0
2121,12538,24.46666666666667,0
2122,12548,24.46666666666667,0
2123,12549,24.46666666666667,0
2124,12554,24.46666666666667,0
2125,12560,24.46666666666667,0
2126,12563,24.46666666666667,0
2127,12564,24.46666666666667,0
2128,12565,24.46666666666667,0
2129,12566,24.46666666666667,0
2130,12569,24.46666666666667,0
2131,12570,24.46666666666667,0
2132,12576,24.46666666666667,0
2133,12578,24.46666666666667,0
2134,12585,24.46666666666667,0
2135,12586,24.46666666666667,0
2136,12589,24.46666666666667,0
2137,12591,24.46666666666667,0
2138,12593,24.46666666666667,0
2139,12596,24.46666666666667,0
2140,12597,24.46666666666667,0
2141,12599,24.46666666666667,0
2142,12600,24.46666666666667,0
2143,12601,24.46666666666667,0
2144,12603,24.46666666666667,0
2145,12604,24.46666666666667,0
2146,12606,24.46666666666667,0
2147,12611,24.46666666666667,0
2148,12614,24.46666666666667,0
2149,12618,24.46666666666667,0
2150,12622,24.46666666666667,0
2151,12628,24.46666666666667,0
2152,12629,24.46666666666667,0
2153,12630,24.46666666666667,0
2154,12632,24.46666666666667,0
2155,12635,24.46666666666667,0
2156,12636,24.46666666666667,0
2157,12647,24.46666666666667,0
2158,12649,24.46666666666667,0
2159,12651,24.46666666666667,0
2160,12653,24.46666666666667,0
2161,12655,24.46666666666667,0
2162,12656,24.46666666666667,0
2163,12660,24.46666666666667,0
2164,12667,24.46666666666667,0
2165,12668,24.46666666666667,0
2166,12670,24.46666666666667,0
2167,12675,24.46666666666667,0
2168,12678,24.46666666666667,0
2169,12679,24.46666666666667,0
2170,12682,24.46666666666667,0
2171,12687,24.46666666666667,0
2172,12689,24.46666666666667,0
2173,12693,24.46666666666667,0
2174,12694,24.46666666666667,0
2175,12695,24.46666666666667,0
2176,12696,24.46666666666667,0
2177,12697,24.46666666666667,0
2178,12713,24.46666666666667,0
2179,12717,24.46666666666667,0
2180,12718,24.46666666666667,0
2181,12719,24.46666666666667,0
2182,12721,24.46666666666667,0
2183,12722,24.46666666666667,0
2184,12727,24.46666666666667,0
2185,12731,24.46666666666667,0
2186,12733,24.46666666666667,0
2187,12735,24.46666666666667,0
2188,12736,24.46666666666667,0
2189,12737,24.46666666666667,0
2190,12740,24.46666666666667,0
2191,12744,24.46666666666667,0
2192,12745,24.46666666666667,0
2193,12758,24.46666666666667,0
2194,12759,24.46666666666667,0
2195,12761,24.46666666666667,0
2196,12762,24.46666666666667,0
2197,12765,24.46666666666667,0
2198,12766,24.46666666666667,0
2199,12767,24.46666666666667,0
2200,12768,24.46666666666667,0
2201,12769,24.46666666666667,0
2202,12770,24.46666666666667,0
2203,12775,24.46666666666667,0
2204,12777,24.46666666666667,0
2205,12778,24.46666666666667,0
2206,12783,24.46666666666667,0
2207,12789,24.46666666666667,0
2208,12791,24.46666666666667,0
2209,12792,24.46666666666667,0
2210,12793,24.46666666666667,0
2211,12797,24.46666666666667,0
2212,12798,24.46666666666667,0
2213,12802,24.46666666666667,0
2214,12804,24.46666666666667,0
2215,12806,24.46666666666667,0
2216,12808,24.46666666666667,0
2217,12811,24.46666666666667,0
2218,12817,24.46666666666667,0
2219,12819,24.46666666666667,0
2220,12820,24.46666666666667,0
2221,12825,24.46666666666667,0
2222,12827,24.46666666666667,0
2223,12828,24.46666666666667,0
2224,12833,24.46666666666667,0
2225,12835,24.46666666666667,0
2226,12838,24.46666666666667,0
2227,12841,24.46666666666667,0
2228,12843,24.46666666666667,0
2229,12845,24.46666666666667,0
2230,12846,24.46666666666667,0
2231,12847,24.46666666666667,0
2232,12853,24.46666666666667,0
2233,12857,24.46666666666667,0
2234,12861,24.46666666666667,0
2235,12862,24.46666666666667,0
2236,12863,24.46666666666667,0
2237,12864,24.46666666666667,0
2238,12866,24.46666666666667,0
2239,12868,24.46666666666667,0
2240,12869,24.46666666666667,0
2241,12870,24.46666666666667,0
2242,12873,24.46666666666667,0
2243,12875,24.46666666666667,0
2244,12876,24.46666666666667,0
2245,12880,24.46666666666667,0
2246,12882,24.46666666666667,0
2247,12885,24.46666666666667,0
2248,12886,24.46666666666667,0
2249,12887,24.46666666666667,0
2250,12888,24.46666666666667,0
2251,12889,24.46666666666667,0
2252,12890,24.46666666666667,0
2253,12896,24.46666666666667,0
2254,12899,24.46666666666667,0
2255,12900,24.46666666666667,0
2256,12901,24.46666666666667,0
2257,12907,24.46666666666667,0
2258,12909,24.46666666666667,0
2259,12913,24.46666666666667,0
2260,12915,24.46666666666667,0
2261,12923,24.46666666666667,0
2262,12926,24.46666666666667,0
2263,12927,24.46666666666667,0
2264,12928,24.46666666666667,0
2265,12930,24.46666666666667,0
2266,12956,24.46666666666667,0
2267,12961,24.46666666666667,0
2268,12966,24.46666666666667,0
2269,12968,24.46666666666667,0
2270,12971,24.46666666666667,0
2271,12973,24.46666666666667,0
2272,12974,24.46666666666667,0
2273,12977,24.46666666666667,0
2274,12978,24.46666666666667,0
2275,12979,24.46666666666667,0
2276,12982,24.46666666666667,0
2277,12989,24.46666666666667,0
2278,12991,24.46666666666667,0
2279,12993,24.46666666666667,0
2280,12995,24.46666666666667,0
2281,12997,24.46666666666667,0
2282,12999,24.46666666666667,0
2283,13002,24.46666666666667,0
2284,13003,24.46666666666667,0
2285,13017,24.46666666666667,0
2286,13019,24.46666666666667,0
2287,13020,24.46666666666667,0
2288,13022,24.46666666666667,0
2289,13028,24.46666666666667,0
2290,13029,24.46666666666667,0
2291,13032,24.46666666666667,0
2292,13034,24.46666666666667,0
2293,13036,24.46666666666667,0
2294,13046,24.46666666666667,0
2295,13048,24.46666666666667,0
2296,13049,24.46666666666667,0
2297,13050,24.46666666666667,0
2298,13051,24.46666666666667,0
2299,13052,24.46666666666667,0
2300,13053,24.46666666666667,0
2301,13054,24.46666666666667,0
2302,13071,24.46666666666667,0
2303,13072,24.46666666666667,0
2304,13073,24.46666666666667,0
2305,13076,24.46666666666667,0
2306,13084,24.46666666666667,0
2307,13085,24.46666666666667,0
2308,13088,24.46666666666667,0
2309,13089,24.46666666666667,0
2310,13092,24.46666666666667,0
2311,13093,24.46666666666667,0
2312,13099,24.46666666666667,0
2313,13100,24.46666666666667,0
2314,13103,24.46666666666667,0
2315,13105,24.46666666666667,0
2316,13106,24.46666666666667,0
2317,13107,24.46666666666667,0
2318,13108,24.46666666666667,0
2319,13109,24.46666666666667,0
2320,13115,24.46666666666667,0
2321,13116,24.46666666666667,0
2322,13118,24.46666666666667,0
2323,13125,24.46666666666667,0
2324,13129,24.46666666666667,0
2325,13132,24.46666666666667,0
2326,13139,24.46666666666667,0
2327,13140,24.46666666666667,0
2328,13141,24.46666666666667,0
2329,13142,24.46666666666667,0
2330,13146,24.46666666666667,0
2331,13153,24.46666666666667,0
2332,13164,24.46666666666667,0
2333,13169,24.46666666666667,0
2334,13171,24.46666666666667,0
2335,13172,24.46666666666667,0
2336,13176,24.46666666666667,0
2337,13178,24.46666666666667,0
2338,13180,24.46666666666667,0
2339,13181,24.46666666666667,0
2340,13186,24.46666666666667,0
2341,13189,24.46666666666667,0
2342,13190,24.46666666666667,0
2343,13193,24.46666666666667,0
2344,13196,24.46666666666667,0
2345,13201,24.46666666666667,0
2346,13206,24.46666666666667,0
2347,13215,24.46666666666667,0
2348,13216,24.46666666666667,0
2349,13217,24.46666666666667,0
2350,13218,24.46666666666667,0
2351,13219,24.46666666666667,0
2352,13223,24.46666666666667,0
2353,13226,24.46666666666667,0
2354,13227,24.46666666666667,0
2355,13229,24.46666666666667,0
2356,13233,24.46666666666667,0
2357,13234,24.46666666666667,0
2358,13243,24.46666666666667,0
2359,13245,24.46666666666667,0
2360,13246,24.46666666666667,0
2361,13247,24.46666666666667,0
2362,13249,24.46666666666667,0
2363,13251,24.46666666666667,0
2364,13255,24.46666666666667,0
2365,13263,24.46666666666667,0
2366,13265,24.46666666666667,0
2367,13266,24.46666666666667,0
2368,13269,24.46666666666667,0
2369,13270,24.46666666666667,0
2370,13271,24.46666666666667,0
2371,13273,24.46666666666667,0
2372,13274,24.46666666666667,0
2373,13276,24.46666666666667,0
2374,13277,24.46666666666667,0
2375,13281,24.46666666666667,0
2376,13282,24.46666666666667,0
2377,13283,24.46666666666667,0
2378,13284,24.46666666666667,0
2379,13293,24.46666666666667,0
2380,13295,24.46666666666667,0
2381,13302,24.46666666666667,0
2382,13303,24.46666666666667,0
2383,13305,24.46666666666667,0
2384,13306,24.46666666666667,0
2385,13309,24.46666666666667,0
2386,13310,24.46666666666667,0
2387,13312,24.46666666666667,0
2388,13318,24.46666666666667,0
2389,13329,24.46666666666667,0
2390,13334,24.46666666666667,0
2391,13335,24.46666666666667,0
2392,13337,24.46666666666667,0
2393,13347,24.46666666666667,0
2394,13348,24.46666666666667,0
2395,13352,24.46666666666667,0
2396,13353,24.46666666666667,0
2397,13356,24.46666666666667,0
2398,13357,24.46666666666667,0
2399,13359,24.46666666666667,0
2400,13360,24.46666666666667,0
2401,13361,24.46666666666667,0
2402,13362,24.46666666666667,0
2403,13364,24.46666666666667,0
2404,13365,24.46666666666667,0
2405,13366,24.46666666666667,0
2406,13368,24.46666666666667,0
2407,13369,24.46666666666667,0
2408,13370,24.46666666666667,0
2409,13371,24.46666666666667,0
2410,13375,24.46666666666667,0
2411,13377,24.46666666666667,0
2412,13378,24.46666666666667,0
2413,13380,24.46666666666667,0
2414,13381,24.46666666666667,0
2415,13382,24.46666666666667,0
2416,13386,24.46666666666667,0
2417,13388,24.46666666666667,0
2418,13389,24.46666666666667,0
2419,13399,24.46666666666667,0
2420,13401,24.46666666666667,0
2421,13402,24.46666666666667,0
2422,13405,24.46666666666667,0
2423,13406,24.46666666666667,0
2424,13409,24.46666666666667,0
2425,13413,24.46666666666667,0
2426,13414,24.46666666666667,0
2427,13415,24.46666666666667,0
2428,13416,24.46666666666667,0
2429,13417,24.46666666666667,0
2430,13432,24.46666666666667,0
2431,13435,24.46666666666667,0
2432,13436,24.46666666666667,0
2433,13439,24.46666666666667,0
2434,13451,24.46666666666667,0
2435,13452,24.46666666666667,0
2436,13456,24.46666666666667,0
2437,13457,24.46666666666667,0
2438,13459,24.46666666666667,0
2439,13460,24.46666666666667,0
2440,13462,24.46666666666667,0
2441,13463,24.46666666666667,0
2442,13466,24.46666666666667,0
2443,13467,24.46666666666667,0
2444,13472,24.46666666666667,0
2445,13474,24.46666666666667,0
2446,13475,24.46666666666667,0
2447,13480,24.46666666666667,0
2448,13484,24.46666666666667,0
2449,13492,24.46666666666667,0
2450,13498,24.46666666666667,0
2451,13507,24.46666666666667,0
2452,13510,24.46666666666667,0
2453,13511,24.46666666666667,0
2454,13512,24.46666666666667,0
2455,13514,24.46666666666667,0
2456,13517,24.46666666666667,0
2457,13523,24.46666666666667,0
2458,13531,24.46666666666667,0
2459,13532,24.46666666666667,0
2460,13533,24.46666666666667,0
2461,13534,24.46666666666667,0
2462,13536,24.46666666666667,0
2463,13537,24.46666666666667,0
2464,13539,24.46666666666667,0
2465,13540,24.46666666666667,0
2466,13542,24.46666666666667,0
2467,13544,24.46666666666667,0
2468,13546,24.46666666666667,0
2469,13550,24.46666666666667,0
2470,13552,24.46666666666667,0
2471,13570,24.46666666666667,0
2472,13580,24.46666666666667,0
2473,13581,24.46666666666667,0
2474,13582,24.46666666666667,0
2475,13583,24.46666666666667,0
2476,13584,24.46666666666667,0
2477,13585,24.46666666666667,0
2478,13586,24.46666666666667,0
2479,13588,24.46666666666667,0
2480,13590,24.46666666666667,0
2481,13594,24.46666666666667,0
2482,13598,24.46666666666667,0
2483,13599,24.46666666666667,0
2484,13601,24.46666666666667,0
2485,13603,24.46666666666667,0
2486,13604,24.46666666666667,0
2487,13613,24.46666666666667,0
2488,13615,24.46666666666667,0
2489,13617,24.46666666666667,0
2490,13618,24.46666666666667,0
2491,13619,24.46666666666667,0
2492,13620,24.46666666666667,0
2493,13621,24.46666666666667,0
2494,13623,24.46666666666667,0
2495,13624,24.46666666666667,0
2496,13625,24.46666666666667,0
2497,13626,24.46666666666667,0
2498,13632,24.46666666666667,0
2499,13641,24.46666666666667,0
2500,13643,24.46666666666667,0
2501,13645,24.46666666666667,0
2502,13647,24.46666666666667,0
2503,13648,24.46666666666667,0
2504,13650,24.46666666666667,0
2505,13657,24.46666666666667,0
2506,13661,24.46666666666667,0
2507,13663,24.46666666666667,0
2508,13666,24.46666666666667,0
2509,13667,24.46666666666667,0
2510,13669,24.46666666666667,0
2511,13670,24.46666666666667,0
2512,13675,24.46666666666667,0
2513,13680,24.46666666666667,0
2514,13684,24.46666666666667,0
2515,13688,24.46666666666667,0
2516,13697,24.46666666666667,0
2517,13699,24.46666666666667,0
2518,13702,24.46666666666667,0
2519,13704,24.46666666666667,0
2520,13709,24.46666666666667,0
2521,13710,24.46666666666667,0
2522,13713,24.46666666666667,0
2523,13714,24.46666666666667,0
2524,13727,24.46666666666667,0
2525,13733,24.46666666666667,0
2526,13735,24.46666666666667,0
2527,13737,24.46666666666667,0
2528,13738,24.46666666666667,0
2529,13743,24.46666666666667,0
2530,13744,24.46666666666667,0
2531,13747,24.46666666666667,0
2532,13748,24.46666666666667,0
2533,13749,24.46666666666667,0
2534,13750,24.46666666666667,0
2535,13753,24.46666666666667,0
2536,13754,24.46666666666667,0
2537,13755,24.46666666666667,0
2538,13770,24.46666666666667,0
2539,13780,24.46666666666667,0
2540,13781,24.46666666666667,0
2541,13783,24.46666666666667,0
2542,13784,24.46666666666667,0
2543,13787,24.46666666666667,0
2544,13788,24.46666666666667,0
2545,13798,24.46666666666667,0
2546,13799,24.46666666666667,0
2547,13800,24.46666666666667,0
2548,13804,24.46666666666667,0
2549,13805,24.46666666666667,0
2550,13806,24.46666666666667,0
2551,13811,24.46666666666667,0
2552,13820,24.46666666666667,0
2553,13822,24.46666666666667,0
2554,13825,24.46666666666667,0
2555,13828,24.46666666666667,0
2556,13829,24.46666666666667,0
2557,13833,24.46666666666667,0
2558,13835,24.46666666666667,0
2559,13847,24.46666666666667,0
2560,13848,24.46666666666667,0
2561,13867,24.46666666666667,0
2562,13873,24.46666666666667,0
2563,13876,24.46666666666667,0
2564,13879,24.46666666666667,0
2565,13882,24.46666666666667,0
2566,13883,24.46666666666667,0
2567,13885,24.46666666666667,0
2568,13886,24.46666666666667,0
2569,13893,24.46666666666667,0
2570,13895,24.46666666666667,0
2571,13896,24.46666666666667,0
2572,13898,24.46666666666667,0
2573,13900,24.46666666666667,0
2574,13906,24.46666666666667,0
2575,13907,24.46666666666667,0
2576,13908,24.46666666666667,0
2577,13909,24.46666666666667,0
2578,13910,24.46666666666667,0
2579,13912,24.46666666666667,0
2580,13916,24.46666666666667,0
2581,13917,24.46666666666667,0
2582,13948,24.46666666666667,0
2583,13952,24.46666666666667,0
2584,13953,24.46666666666667,0
2585,13964,24.46666666666667,0
2586,13965,24.46666666666667,0
2587,13968,24.46666666666667,0
2588,13970,24.46666666666667,0
2589,13978,24.46666666666667,0
2590,13981,24.46666666666667,0
2591,13989,24.46666666666667,0
2592,13991,24.46666666666667,0
2593,13996,24.46666666666667,0
2594,13997,24.46666666666667,0
2595,13998,24.46666666666667,0
2596,13999,24.46666666666667,0
2597,14000,24.46666666666667,0
2598,14001,24.46666666666667,0
2599,14003,24.46666666666667,0
2600,14005,24.46666666666667,0
2601,14007,24.46666666666667,0
2602,14009,24.46666666666667,0
2603,14010,24.46666666666667,0
2604,14013,24.46666666666667,0
2605,14015,24.46666666666667,0
2606,14018,24.46666666666667,0
2607,14020,24.46666666666667,0
2608,14021,24.46666666666667,0
2609,14022,24.46666666666667,0
2610,14023,24.46666666666667,0
2611,14026,24.46666666666667,0
2612,14028,24.46666666666667,0
2613,14029,24.46666666666667,0
2614,14033,24.46666666666667,0
2615,14039,24.46666666666667,0
2616,14040,24.46666666666667,0
2617,14046,24.46666666666667,0
2618,14052,24.46666666666667,0
2619,14054,24.46666666666667,0
2620,14064,24.46666666666667,0
2621,14066,24.46666666666667,0
2622,14067,24.46666666666667,0
2623,14069,24.46666666666667,0
2624,14079,24.46666666666667,0
2625,14084,24.46666666666667,0
2626,14085,24.46666666666667,0
2627,14087,24.46666666666667,0
2628,14091,24.46666666666667,0
2629,14100,24.46666666666667,0
2630,14101,24.46666666666667,0
2631,14103,24.46666666666667,0
2632,14108,24.46666666666667,0
2633,14109,24.46666666666667,0
2634,14112,24.46666666666667,0
2635,14116,24.46666666666667,0
2636,14126,24.46666666666667,0
2637,14129,24.46666666666667,0
2638,14130,24.46666666666667,0
2639,14133,24.46666666666667,0
2640,14134,24.46666666666667,0
2641,14138,24.46666666666667,0
2642,14139,24.46666666666667,0
2643,14140,24.46666666666667,0
2644,14144,24.46666666666667,0
2645,14145,24.46666666666667,0
2646,14146,24.46666666666667,0
2647,14147,24.46666666666667,0
2648,14156,24.46666666666667,0
2649,14158,24.46666666666667,0
2650,14162,24.46666666666667,0
2651,14163,24.46666666666667,0
2652,14165,24.46666666666667,0
2653,14166,24.46666666666667,0
2654,14167,24.46666666666667,0
2655,14169,24.46666666666667,0
2656,14172,24.46666666666667,0
2657,14174,24.46666666666667,0
2658,14177,24.46666666666667,0
2659,14179,24.46666666666667,0
2660,14183,24.46666666666667,0
2661,14186,24.46666666666667,0
2662,14188,24.46666666666667,0
2663,14189,24.46666666666667,0
2664,14191,24.46666666666667,0
2665,14194,24.46666666666667,0
2666,14195,24.46666666666667,0
2667,14199,24.46666666666667,0
2668,14200,24.46666666666667,0
2669,14204,24.46666666666667,0
2670,14212,24.46666666666667,0
2671,14213,24.46666666666667,0
2672,14214,24.46666666666667,0
2673,14223,24.46666666666667,0
2674,14226,24.46666666666667,0
2675,14230,24.46666666666667,0
2676,14235,24.46666666666667,0
2677,14236,24.46666666666667,0
2678,14237,24.46666666666667,0
2679,14238,24.46666666666667,0
2680,14242,24.46666666666667,0
2681,14246,24.46666666666667,0
2682,14251,24.46666666666667,0
2683,14253,24.46666666666667,0
2684,14254,24.46666666666667,0
2685,14257,24.46666666666667,0
2686,14259,24.46666666666667,0
2687,14261,24.46666666666667,0
2688,14264,24.46666666666667,0
2689,14270,24.46666666666667,0
2690,14273,24.46666666666667,0
2691,14277,24.46666666666667,0
2692,14278,24.46666666666667,0
2693,14279,24.46666666666667,0
2694,14281,24.46666666666667,0
2695,14284,24.46666666666667,0
2696,14286,24.46666666666667,0
2697,14291,24.46666666666667,0
2698,14295,24.46666666666667,0
2699,14296,24.46666666666667,0
2700,14298,24.46666666666667,0
2701,14300,24.46666666666667,0
2702,14312,24.46666666666667,0
2703,14315,24.46666666666667,0
2704,14316,24.46666666666667,0
2705,14318,24.46666666666667,0
2706,14319,24.46666666666667,0
2707,14321,24.46666666666667,0
2708,14322,24.46666666666667,0
2709,14323,24.46666666666667,0
2710,14326,24.46666666666667,0
2711,14338,24.46666666666667,0
2712,14339,24.46666666666667,0
2713,14340,24.46666666666667,0
2714,14341,24.46666666666667,0
2715,14343,24.46666666666667,0
2716,14349,24.46666666666667,0
2717,14353,24.46666666666667,0
2718,14355,24.46666666666667,0
2719,14357,24.46666666666667,0
2720,14360,24.46666666666667,0
2721,14361,24.46666666666667,0
2722,14363,24.46666666666667,0
2723,14365,24.46666666666667,0
2724,14369,24.46666666666667,0
2725,14371,24.46666666666667,0
2726,14374,24.46666666666667,0
2727,14375,24.46666666666667,0
2728,14376,24.46666666666667,0
2729,14377,24.46666666666667,0
2730,14379,24.46666666666667,0
2731,14380,24.46666666666667,0
2732,14381,24.46666666666667,0
2733,14382,24.46666666666667,0
2734,14383,24.46666666666667,0
2735,14384,24.46666666666667,0
2736,14385,24.46666666666667,0
2737,14386,24.46666666666667,0
2738,14387,24.46666666666667,0
2739,14391,24.46666666666667,0
2740,14393,24.46666666666667,0
2741,14396,24.46666666666667,0
2742,14401,24.46666666666667,0
2743,14403,24.46666666666667,0
2744,14407,24.46666666666667,0
2745,14413,24.46666666666667,0
2746,14417,24.46666666666667,0
2747,14422,24.46666666666667,0
2748,14423,24.46666666666667,0
2749,14425,24.46666666666667,0
2750,14431,24.46666666666667,0
2751,14434,24.46666666666667,0
2752,14436,24.46666666666667,0
2753,14438,24.46666666666667,0
2754,14440,24.46666666666667,0
2755,14442,24.46666666666667,0
2756,14445,24.46666666666667,0
2757,14447,24.46666666666667,0
2758,14450,24.46666666666667,0
2759,14452,24.46666666666667,0
2760,14461,24.46666666666667,0
2761,14464,24.46666666666667,0
2762,14466,24.46666666666667,0
2763,14468,24.46666666666667,0
2764,14469,24.46666666666667,0
2765,14470,24.46666666666667,0
2766,14471,24.46666666666667,0
2767,14473,24.46666666666667,0
2768,14475,24.46666666666667,0
2769,14476,24.46666666666667,0
2770,14477,24.46666666666667,0
2771,14481,24.46666666666667,0
2772,14482,24.46666666666667,0
2773,14489,24.46666666666667,0
2774,14490,24.46666666666667,0
2775,14491,24.46666666666667,0
2776,14492,24.46666666666667,0
2777,14493,24.46666666666667,0
2778,14496,24.46666666666667,0
2779,14498,24.46666666666667,0
2780,14502,24.46666666666667,0
2781,14503,24.46666666666667,0
2782,14504,24.46666666666667,0
2783,14506,24.46666666666667,0
2784,14513,24.46666666666667,0
2785,14515,24.46666666666667,0
2786,14518,24.46666666666667,0
2787,14521,24.46666666666667,0
2788,14523,24.46666666666667,0
2789,14524,24.46666666666667,0
2790,14525,24.46666666666667,0
2791,14531,24.46666666666667,0
2792,14532,24.46666666666667,0
2793,14535,24.46666666666667,0
2794,14538,24.46666666666667,0
2795,14544,24.46666666666667,0
2796,14545,24.46666666666667,0
2797,14556,24.46666666666667,0
2798,14561,24.46666666666667,0
2799,14563,24.46666666666667,0
2800,14564,24.46666666666667,0
2801,14566,24.46666666666667,0
2802,14568,24.46666666666667,0
2803,14571,24.46666666666667,0
2804,14575,24.46666666666667,0
2805,14579,24.46666666666667,0
2806,14584,24.46666666666667,0
2807,14586,24.46666666666667,0
2808,14590,24.46666666666667,0
2809,14592,24.46666666666667,0
2810,14596,24.46666666666667,0
2811,14597,24.46666666666667,0
2812,14607,24.46666666666667,0
2813,14608,24.46666666666667,0
2814,14610,24.46666666666667,0
2815,14614,24.46666666666667,0
2816,14615,24.46666666666667,0
2817,14617,24.46666666666667,0
2818,14620,24.46666666666667,0
2819,14623,24.46666666666667,0
2820,14624,24.46666666666667,0
2821,14626,24.46666666666667,0
2822,14627,24.46666666666667,0
2823,14631,24.46666666666667,0
2824,14632,24.46666666666667,0
2825,14634,24.46666666666667,0
2826,14637,24.46666666666667,0
2827,14638,24.46666666666667,0
2828,14639,24.46666666666667,0
2829,14641,24.46666666666667,0
2830,14644,24.46666666666667,0
2831,14649,24.46666666666667,0
2832,14652,24.46666666666667,0
2833,14659,24.46666666666667,0
2834,14663,24.46666666666667,0
2835,14664,24.46666666666667,0
2836,14666,24.46666666666667,0
2837,14667,24.46666666666667,0
2838,14669,24.46666666666667,0
2839,14670,24.46666666666667,0
2840,14671,24.46666666666667,0
2841,14672,24.46666666666667,0
2842,14673,24.46666666666667,0
2843,14674,24.46666666666667,0
2844,14675,24.46666666666667,0
2845,14676,24.46666666666667,0
2846,14679,24.46666666666667,0
2847,14682,24.46666666666667,0
2848,14683,24.46666666666667,0
2849,14687,24.46666666666667,0
2850,14689,24.46666666666667,0
2851,14690,24.46666666666667,0
2852,14691,24.46666666666667,0
2853,14692,24.46666666666667,0
2854,14693,24.46666666666667,0
2855,14694,24.46666666666667,0
2856,14696,24.46666666666667,0
2857,14706,24.46666666666667,0
2858,14707,24.46666666666667,0
2859,14708,24.46666666666667,0
2860,14709,24.46666666666667,0
2861,14711,24.46666666666667,0
2862,14712,24.46666666666667,0
2863,14713,24.46666666666667,0
2864,14714,24.46666666666667,0
2865,14715,24.46666666666667,0
2866,14716,24.46666666666667,0
2867,14717,24.46666666666667,0
2868,14718,24.46666666666667,0
2869,14723,24.46666666666667,0
2870,14725,24.46666666666667,0
2871,14727,24.46666666666667,0
2872,14731,24.46666666666667,0
2873,14734,24.46666666666667,0
2874,14736,24.46666666666667,0
2875,14738,24.46666666666667,0
2876,14739,24.46666666666667,0
2877,14742,24.46666666666667,0
2878,14744,24.46666666666667,0
2879,14750,24.46666666666667,0
2880,14752,24.46666666666667,0
2881,14756,24.46666666666667,0
2882,14757,24.46666666666667,0
2883,14759,24.46666666666667,0
2884,14762,24.46666666666667,0
2885,14765,24.46666666666667,0
2886,14766,24.46666666666667,0
2887,14767,24.46666666666667,0
2888,14769,24.46666666666667,0
2889,14770,24.46666666666667,0
2890,14771,24.46666666666667,0
2891,14773,24.46666666666667,0
2892,14774,24.46666666666667,0
2893,14775,24.46666666666667,0
2894,14776,24.46666666666667,0
2895,14778,24.46666666666667,0
2896,14779,24.46666666666667,0
2897,14785,24.46666666666667,0
2898,14786,24.46666666666667,0
2899,14787,24.46666666666667,0
2900,14788,24.46666666666667,0
2901,14790,24.46666666666667,0
2902,14791,24.46666666666667,0
2903,14793,24.46666666666667,0
2904,14799,24.46666666666667,0
2905,14800,24.46666666666667,0
2906,14803,24.46666666666667,0
2907,14807,24.46666666666667,0
2908,14808,24.46666666666667,0
2909,14813,24.46666666666667,0
2910,14814,24.46666666666667,0
2911,14815,24.46666666666667,0
2912,14819,24.46666666666667,0
2913,14820,24.46666666666667,0
2914,14821,24.46666666666667,0
2915,14822,24.46666666666667,0
2916,14825,24.46666666666667,0
2917,14826,24.46666666666667,0
2918,14828,24.46666666666667,0
2919,14832,24.46666666666667,0
2920,14835,24.46666666666667,0
2921,14838,24.46666666666667,0
2922,14840,24.46666666666667,0
2923,14841,24.46666666666667,0
2924,14842,24.46666666666667,0
2925,14845,24.46666666666667,0
2926,14846,24.46666666666667,0
2927,14847,24.46666666666667,0
2928,14848,24.46666666666667,0
2929,14849,24.46666666666667,0
2930,14850,24.46666666666667,0
2931,14853,24.46666666666667,0
2932,14855,24.46666666666667,0
2933,14856,24.46666666666667,0
2934,14861,24.46666666666667,0
2935,14863,24.46666666666667,0
2936,14864,24.46666666666667,0
2937,14867,24.46666666666667,0
2938,14869,24.46666666666667,0
2939,14870,24.46666666666667,0
2940,14871,24.46666666666667,0
2941,14872,24.46666666666667,0
2942,14875,24.46666666666667,0
2943,14876,24.46666666666667,0
2944,14880,24.46666666666667,0
2945,14881,24.46666666666667,0
2946,14887,24.46666666666667,0
2947,14888,24.46666666666667,0
2948,14891,24.46666666666667,0
2949,14892,24.46666666666667,0
2950,14896,24.46666666666667,0
2951,14901,24.46666666666667,0
2952,14903,24.46666666666667,0
2953,14904,24.46666666666667,0
2954,14905,24.46666666666667,0
2955,14906,24.46666666666667,0
2956,14913,24.46666666666667,0
2957,14914,24.46666666666667,0
2958,14917,24.46666666666667,0
2959,14919,24.46666666666667,0
2960,14921,24.46666666666667,0
2961,14923,24.46666666666667,0
2962,14927,24.46666666666667,0
2963,14929,24.46666666666667,0
2964,14931,24.46666666666667,0
2965,14933,24.46666666666667,0
2966,14936,24.46666666666667,0
2967,14937,24.46666666666667,0
2968,14938,24.46666666666667,0
2969,14939,24.46666666666667,0
2970,14941,24.46666666666667,0
2971,14943,24.46666666666667,0
2972,14944,24.46666666666667,0
2973,14946,24.46666666666667,0
2974,14947,24.46666666666667,0
2975,14951,24.46666666666667,0
2976,14952,24.46666666666667,0
2977,14953,24.46666666666667,0
2978,14954,24.46666666666667,0
2979,14959,24.46666666666667,0
