,team_number,ELO,Qualification_matches_played
6044,20503,1500,0
6045,20504,1500,0
6046,20505,1500,0
6047,20506,1500,0
6048,20507,1500,0
6049,20508,1500,0
6050,20509,1500,0
6051,20510,1500,0
6052,20511,1500,0
6053,20512,1500,0
6054,20513,1500,0
6055,20514,1500,0
6056,20515,1500,0
6057,20516,1500,0
6058,20517,1500,0
6059,20518,1500,0
6060,20519,1500,0
6061,20520,1500,0
6062,20521,1500,0
6063,20522,1500,0
6064,20523,1500,0
6065,20524,1500,0
6066,20525,1500,0
6067,20526,1500,0
6068,20527,1500,0
6069,20528,1500,0
6070,20529,1500,0
6071,20530,1500,0
6072,20531,1500,0
6073,20532,1500,0
6074,20533,1500,0
6075,20534,1500,0
6076,20535,1500,0
6077,20536,1500,0
6078,20537,1500,0
6079,20538,1500,0
6080,20539,1500,0
6081,20540,1500,0
6082,20541,1500,0
6083,20542,1500,0
6084,20543,1500,0
6085,20544,1500,0
6086,20545,1500,0
6087,20546,1500,0
6088,20547,1500,0
6089,20548,1500,0
6090,20549,1500,0
6091,20550,1500,0
6092,20551,1500,0
6093,20552,1500,0
6094,20553,1500,0
6095,20554,1500,0
6096,20555,1500,0
6097,20556,1500,0
6098,20557,1500,0
6099,20558,1500,0
6100,20559,1500,0
6101,20560,1500,0
6102,20561,1500,0
6103,20562,1500,0
6104,20563,1500,0
6105,20564,1500,0
6106,20565,1500,0
6107,20566,1500,0
6108,20567,1500,0
6109,20568,1500,0
6110,20569,1500,0
6111,20570,1500,0
6112,20571,1500,0
6113,20572,1500,0
6114,20573,1500,0
6115,20574,1500,0
6116,20575,1500,0
6117,20576,1500,0
6118,20577,1500,0
6119,20578,1500,0
6120,20579,1500,0
6121,20580,1500,0
6122,20581,1500,0
6123,20582,1500,0
6124,20583,1500,0
6125,20584,1500,0
6126,20585,1500,0
6127,20586,1500,0
6128,20587,1500,0
6129,20588,1500,0
6130,20589,1500,0
6131,20590,1500,0
6132,20591,1500,0
6133,20592,1500,0
6134,20593,1500,0
6135,20594,1500,0
6136,20595,1500,0
6137,20596,1500,0
6138,20597,1500,0
6139,20598,1500,0
6140,20599,1500,0
6141,20600,1500,0
6142,20601,1500,0
6143,20602,1500,0
6144,20603,1500,0
6145,20604,1500,0
6146,20605,1500,0
6147,20606,1500,0
6148,20607,1500,0
6149,20608,1500,0
6150,20609,1500,0
6151,20610,1500,0
6152,20611,1500,0
6153,20612,1500,0
6154,20613,1500,0
6155,20614,1500,0
6156,20615,1500,0
6157,20616,1500,0
6158,20617,1500,0
6159,20618,1500,0
6160,20619,1500,0
6161,20620,1500,0
6162,20621,1500,0
6163,20622,1500,0
6164,20623,1500,0
6165,20624,1500,0
6166,20625,1500,0
6167,20626,1500,0
6168,20627,1500,0
6169,20628,1500,0
6170,20629,1500,0
6171,20630,1500,0
6172,20631,1500,0
6173,20632,1500,0
6174,20633,1500,0
6175,20634,1500,0
6176,20635,1500,0
6177,20636,1500,0
6178,20637,1500,0
6179,20638,1500,0
6180,20639,1500,0
6181,20640,1500,0
6182,20641,1500,0
6183,20642,1500,0
6184,20643,1500,0
6185,20644,1500,0
6186,20645,1500,0
6187,20646,1500,0
6188,20647,1500,0
6189,20648,1500,0
6190,20649,1500,0
6191,20650,1500,0
6192,20651,1500,0
6193,20652,1500,0
6194,20653,1500,0
6195,20654,1500,0
6196,20655,1500,0
6197,20656,1500,0
6198,20657,1500,0
6199,20658,1500,0
6200,20659,1500,0
6201,20666,1500,0
6202,20667,1500,0
6203,20668,1500,0
6204,20669,1500,0
6205,20670,1500,0
6206,20671,1500,0
6207,20672,1500,0
6208,20673,1500,0
6209,20674,1500,0
6210,20675,1500,0
6211,20676,1500,0
6212,20677,1500,0
6213,20678,1500,0
6214,20679,1500,0
6215,20680,1500,0
6216,20681,1500,0
6217,20682,1500,0
6218,20683,1500,0
6219,20685,1500,0
6220,20686,1500,0
6221,20687,1500,0
6222,20688,1500,0
6223,20689,1500,0
6224,20690,1500,0
6225,20691,1500,0
6226,20692,1500,0
6227,20693,1500,0
6228,20694,1500,0
6229,20695,1500,0
6230,20696,1500,0
6231,20697,1500,0
6232,20698,1500,0
6233,20699,1500,0
6234,20700,1500,0
6235,20701,1500,0
6236,20702,1500,0
6237,20703,1500,0
6238,20704,1500,0
6239,20705,1500,0
6240,20706,1500,0
6241,20707,1500,0
6242,20708,1500,0
6243,20709,1500,0
6244,20710,1500,0
6245,20711,1500,0
6246,20712,1500,0
6247,20713,1500,0
6248,20714,1500,0
6249,20715,1500,0
6250,20716,1500,0
6251,20717,1500,0
6252,20718,1500,0
6253,20719,1500,0
6254,20720,1500,0
6255,20721,1500,0
6256,20722,1500,0
6257,20723,1500,0
6258,20724,1500,0
6259,20725,1500,0
6260,20726,1500,0
6261,20727,1500,0
6262,20728,1500,0
6263,20729,1500,0
6264,20730,1500,0
6265,20731,1500,0
6266,20732,1500,0
6267,20733,1500,0
6268,20734,1500,0
6269,20735,1500,0
6270,20736,1500,0
6271,20737,1500,0
6272,20738,1500,0
6273,20739,1500,0
6274,20740,1500,0
6275,20741,1500,0
6276,20742,1500,0
6277,20743,1500,0
6278,20744,1500,0
6279,20745,1500,0
6280,20746,1500,0
6281,20747,1500,0
6282,20748,1500,0
6283,20749,1500,0
6284,20752,1500,0
6285,20753,1500,0
6286,20754,1500,0
6287,20755,1500,0
6288,20756,1500,0
6289,20757,1500,0
6290,20758,1500,0
6291,20759,1500,0
6292,20760,1500,0
6293,20761,1500,0
6294,20762,1500,0
6295,20763,1500,0
6296,20764,1500,0
6297,20765,1500,0
6298,20766,1500,0
6299,20767,1500,0
6300,20768,1500,0
6301,20769,1500,0
6302,20770,1500,0
6303,20771,1500,0
6304,20772,1500,0
6305,20773,1500,0
6306,20774,1500,0
6307,20775,1500,0
6308,20776,1500,0
6309,20777,1500,0
6310,20778,1500,0
6311,20779,1500,0
6312,20780,1500,0
6313,20781,1500,0
6314,20782,1500,0
6315,20783,1500,0
6316,20784,1500,0
6317,20785,1500,0
6318,20786,1500,0
6319,20787,1500,0
6320,20788,1500,0
6321,20789,1500,0
6322,20790,1500,0
6323,20791,1500,0
6324,20792,1500,0
6325,20793,1500,0
6326,20794,1500,0
6327,20795,1500,0
6328,20796,1500,0
6329,20797,1500,0
6330,20798,1500,0
6331,20799,1500,0
6332,20800,1500,0
6333,20801,1500,0
6334,20802,1500,0
6335,20803,1500,0
6336,20804,1500,0
6337,20805,1500,0
6338,20807,1500,0
6339,20808,1500,0
6340,20809,1500,0
6341,20810,1500,0
6342,20811,1500,0
6343,20813,1500,0
6344,20814,1500,0
6345,20815,1500,0
6346,20816,1500,0
6347,20817,1500,0
6348,20818,1500,0
6349,20820,1500,0
6350,20821,1500,0
6351,20822,1500,0
6352,20823,1500,0
6353,20824,1500,0
6354,20825,1500,0
6355,20826,1500,0
6356,20827,1500,0
6357,20828,1500,0
6358,20829,1500,0
6359,20830,1500,0
6360,20831,1500,0
6361,20832,1500,0
6362,20833,1500,0
6363,20834,1500,0
6364,20835,1500,0
6365,20836,1500,0
6366,20837,1500,0
6367,20838,1500,0
6368,20839,1500,0
6369,20840,1500,0
6370,20841,1500,0
6371,20842,1500,0
6372,20843,1500,0
6373,20844,1500,0
6374,20845,1500,0
6375,20846,1500,0
6376,20847,1500,0
6377,20848,1500,0
6378,20849,1500,0
6379,20850,1500,0
6380,20851,1500,0
6381,20852,1500,0
6382,20853,1500,0
6383,20854,1500,0
6384,20855,1500,0
6385,20856,1500,0
6386,20857,1500,0
6387,20858,1500,0
6388,20859,1500,0
6389,20860,1500,0
6390,20861,1500,0
6391,20862,1500,0
6392,20863,1500,0
6393,20864,1500,0
6394,20865,1500,0
6395,20866,1500,0
6396,20867,1500,0
6397,20868,1500,0
6398,20869,1500,0
6399,20870,1500,0
6400,20871,1500,0
6401,20872,1500,0
6402,20873,1500,0
6403,20874,1500,0
6404,20875,1500,0
6405,20876,1500,0
6406,20877,1500,0
6407,20878,1500,0
6408,20879,1500,0
6409,20880,1500,0
6410,20881,1500,0
6411,20882,1500,0
6412,20883,1500,0
6413,20884,1500,0
6414,20885,1500,0
6415,20886,1500,0
6416,20887,1500,0
6417,20888,1500,0
6418,20889,1500,0
6419,20890,1500,0
6420,20891,1500,0
6421,20892,1500,0
6422,20893,1500,0
6423,20894,1500,0
6424,20895,1500,0
6425,20896,1500,0
6426,20897,1500,0
6427,20898,1500,0
6428,20899,1500,0
6429,20900,1500,0
6430,20901,1500,0
6431,20902,1500,0
6432,20903,1500,0
6433,20904,1500,0
6434,20905,1500,0
6435,20906,1500,0
6436,20907,1500,0
6437,20908,1500,0
6438,20909,1500,0
6439,20910,1500,0
6440,20911,1500,0
6441,20912,1500,0
6442,20913,1500,0
6443,20914,1500,0
6444,20916,1500,0
6445,20917,1500,0
6446,20920,1500,0
6447,20921,1500,0
6448,20922,1500,0
6449,20923,1500,0
6450,20924,1500,0
6451,20925,1500,0
6452,20926,1500,0
6453,20927,1500,0
6454,20928,1500,0
6455,20929,1500,0
6456,20930,1500,0
6457,20931,1500,0
6458,20932,1500,0
6459,20933,1500,0
6460,20934,1500,0
6461,20935,1500,0
6462,20936,1500,0
6463,20937,1500,0
6464,20938,1500,0
6465,20939,1500,0
6466,20940,1500,0
6467,20942,1500,0
6468,20943,1500,0
6469,20944,1500,0
6470,20945,1500,0
6471,20946,1500,0
6472,20947,1500,0
6473,20948,1500,0
6474,20950,1500,0
6475,20951,1500,0
6476,20952,1500,0
6477,20953,1500,0
6478,20954,1500,0
6479,20955,1500,0
6480,20956,1500,0
6481,20957,1500,0
6482,20958,1500,0
6483,20959,1500,0
6484,20960,1500,0
6485,20961,1500,0
6486,20962,1500,0
6487,20963,1500,0
6488,20964,1500,0
6489,20965,1500,0
6490,20969,1500,0
6491,20970,1500,0
6492,20971,1500,0
6493,20972,1500,0
6494,20973,1500,0
6495,20974,1500,0
6496,20975,1500,0
6497,20976,1500,0
6498,20977,1500,0
6499,20978,1500,0
6500,20979,1500,0
6501,20980,1500,0
6502,20981,1500,0
6503,20982,1500,0
6504,20983,1500,0
6505,20984,1500,0
6506,20985,1500,0
6507,20987,1500,0
6508,20988,1500,0
6509,20989,1500,0
6510,20990,1500,0
6511,20991,1500,0
6512,20992,1500,0
6513,20993,1500,0
6514,20994,1500,0
6515,20995,1500,0
6516,20996,1500,0
6517,20997,1500,0
6518,20998,1500,0
6519,20999,1500,0
6520,21000,1500,0
6521,21001,1500,0
6522,21002,1500,0
6523,21003,1500,0
6524,21004,1500,0
6525,21005,1500,0
6526,21006,1500,0
6527,21007,1500,0
6528,21008,1500,0
6529,21009,1500,0
6530,21010,1500,0
6531,21011,1500,0
6532,21012,1500,0
6533,21013,1500,0
6534,21014,1500,0
6535,21015,1500,0
6536,21016,1500,0
6537,21017,1500,0
6538,21018,1500,0
6539,21019,1500,0
6540,21020,1500,0
6541,21021,1500,0
6542,21022,1500,0
6543,21023,1500,0
6544,21024,1500,0
6545,21025,1500,0
6546,21026,1500,0
6547,21027,1500,0
6548,21028,1500,0
6549,21029,1500,0
6550,21030,1500,0
6551,21031,1500,0
6552,21032,1500,0
6553,21033,1500,0
6554,21034,1500,0
6555,21035,1500,0
6556,21036,1500,0
6557,21037,1500,0
6558,21038,1500,0
6559,21039,1500,0
6560,21040,1500,0
6561,21041,1500,0
6562,21042,1500,0
6563,21043,1500,0
6564,21044,1500,0
6565,21045,1500,0
6566,21046,1500,0
6567,21047,1500,0
6568,21050,1500,0
6569,21051,1500,0
6570,21052,1500,0
6571,21053,1500,0
6572,21054,1500,0
6573,21055,1500,0
6574,21056,1500,0
6575,21057,1500,0
6576,21058,1500,0
6577,21059,1500,0
6578,21060,1500,0
6579,21061,1500,0
6580,21062,1500,0
6581,21063,1500,0
6582,21064,1500,0
6583,21065,1500,0
6584,21066,1500,0
6585,21067,1500,0
6586,21068,1500,0
6587,21069,1500,0
6588,21070,1500,0
6589,21071,1500,0
6590,21072,1500,0
6591,21073,1500,0
6592,21074,1500,0
6593,21075,1500,0
6594,21076,1500,0
6595,21077,1500,0
6596,21078,1500,0
6597,21079,1500,0
6598,21080,1500,0
6599,21081,1500,0
6600,21082,1500,0
6601,21083,1500,0
6602,21084,1500,0
6603,21085,1500,0
6604,21086,1500,0
6605,21087,1500,0
6606,21088,1500,0
6607,21089,1500,0
6608,21090,1500,0
6609,21091,1500,0
6610,21092,1500,0
6611,21093,1500,0
6612,21094,1500,0
6613,21095,1500,0
6614,21096,1500,0
6615,21097,1500,0
6616,21098,1500,0
6617,21099,1500,0
6618,21100,1500,0
6619,21101,1500,0
6620,21102,1500,0
6621,21103,1500,0
6622,21104,1500,0
6623,21105,1500,0
6624,21107,1500,0
6625,21108,1500,0
6626,21109,1500,0
6627,21110,1500,0
6628,21112,1500,0
6629,21113,1500,0
6630,21114,1500,0
6631,21115,1500,0
6632,21116,1500,0
6633,21117,1500,0
6634,21118,1500,0
6635,21119,1500,0
6636,21120,1500,0
6637,21121,1500,0
6638,21122,1500,0
6639,21123,1500,0
6640,21124,1500,0
6641,21125,1500,0
6642,21126,1500,0
6643,21127,1500,0
6644,21128,1500,0
6645,21129,1500,0
6646,21130,1500,0
6647,21131,1500,0
6648,21132,1500,0
6649,21133,1500,0
6650,21134,1500,0
6651,21135,1500,0
6652,21136,1500,0
6653,21137,1500,0
6654,21138,1500,0
6655,21139,1500,0
6656,21140,1500,0
6657,21141,1500,0
6658,21142,1500,0
6659,21143,1500,0
6660,21144,1500,0
6661,21145,1500,0
6662,21146,1500,0
6663,21147,1500,0
6664,21148,1500,0
6665,21149,1500,0
6666,21150,1500,0
6667,21151,1500,0
6668,21152,1500,0
6669,21153,1500,0
6670,21154,1500,0
6671,21155,1500,0
6672,21156,1500,0
6673,21157,1500,0
6674,21158,1500,0
6675,21159,1500,0
6676,21160,1500,0
6677,21161,1500,0
6678,21162,1500,0
6679,21163,1500,0
6680,21164,1500,0
6681,21165,1500,0
6682,21166,1500,0
6683,21167,1500,0
6684,21168,1500,0
6685,21169,1500,0
6686,21170,1500,0
6687,21171,1500,0
6688,21172,1500,0
6689,21173,1500,0
6690,21174,1500,0
6691,21175,1500,0
6692,21176,1500,0
6693,21177,1500,0
6694,21178,1500,0
6695,21179,1500,0
6696,21180,1500,0
6697,21181,1500,0
6698,21182,1500,0
6699,21183,1500,0
6700,21184,1500,0
6701,21185,1500,0
6702,21186,1500,0
6703,21187,1500,0
6704,21188,1500,0
6705,21189,1500,0
6706,21190,1500,0
6707,21191,1500,0
6708,21192,1500,0
6709,21193,1500,0
6710,21194,1500,0
6711,21195,1500,0
6712,21196,1500,0
6713,21197,1500,0
6714,21198,1500,0
6715,21199,1500,0
6716,21200,1500,0
6717,21201,1500,0
6718,21202,1500,0
6719,21203,1500,0
6720,21204,1500,0
6721,21205,1500,0
6722,21206,1500,0
6723,21207,1500,0
6724,21208,1500,0
6725,21211,1500,0
6726,21212,1500,0
6727,21213,1500,0
6728,21214,1500,0
6729,21215,1500,0
6730,21217,1500,0
6731,21218,1500,0
6732,21220,1500,0
6733,21221,1500,0
6734,21222,1500,0
6735,21223,1500,0
6736,21224,1500,0
6737,21225,1500,0
6738,21226,1500,0
6739,21227,1500,0
6740,21228,1500,0
6741,21229,1500,0
6742,21230,1500,0
6743,21231,1500,0
6744,21232,1500,0
6745,21233,1500,0
6746,21235,1500,0
6747,21236,1500,0
6748,21237,1500,0
6749,21238,1500,0
6750,21239,1500,0
6751,21240,1500,0
6752,21241,1500,0
6753,21243,1500,0
6754,21244,1500,0
6755,21245,1500,0
6756,21246,1500,0
6757,21247,1500,0
6758,21248,1500,0
6759,21249,1500,0
6760,21250,1500,0
6761,21251,1500,0
6762,21252,1500,0
6763,21253,1500,0
6764,21254,1500,0
6765,21285,1500,0
6766,21300,1500,0
6767,21301,1500,0
6768,21302,1500,0
6769,21303,1500,0
6770,21304,1500,0
6771,21305,1500,0
6772,21306,1500,0
6773,21307,1500,0
6774,21308,1500,0
6775,21309,1500,0
6776,21310,1500,0
6777,21311,1500,0
6778,21312,1500,0
6779,21313,1500,0
6780,21314,1500,0
6781,21315,1500,0
6782,21316,1500,0
6783,21317,1500,0
6784,21318,1500,0
6785,21319,1500,0
6786,21320,1500,0
6787,21321,1500,0
6788,21322,1500,0
6789,21323,1500,0
6790,21324,1500,0
6791,21325,1500,0
6792,21326,1500,0
6793,21327,1500,0
6794,21329,1500,0
6795,21330,1500,0
6796,21331,1500,0
6797,21332,1500,0
6798,21333,1500,0
6799,21334,1500,0
6800,21335,1500,0
6801,21336,1500,0
6802,21337,1500,0
6803,21338,1500,0
6804,21339,1500,0
6805,21340,1500,0
6806,21341,1500,0
6807,21342,1500,0
6808,21343,1500,0
6809,21344,1500,0
6810,21345,1500,0
6811,21346,1500,0
6812,21347,1500,0
6813,21348,1500,0
6814,21349,1500,0
6815,21350,1500,0
6816,21351,1500,0
6817,21352,1500,0
6818,21353,1500,0
6819,21354,1500,0
6820,21355,1500,0
6821,21356,1500,0
6822,21357,1500,0
6823,21358,1500,0
6824,21359,1500,0
6825,21360,1500,0
6826,21361,1500,0
6827,21362,1500,0
6828,21363,1500,0
6829,21364,1500,0
6830,21365,1500,0
6831,21366,1500,0
6832,21367,1500,0
6833,21368,1500,0
6834,21369,1500,0
6835,21370,1500,0
6836,21371,1500,0
6837,21372,1500,0
6838,21373,1500,0
6839,21374,1500,0
6840,21375,1500,0
6841,21376,1500,0
6842,21377,1500,0
6843,21378,1500,0
6844,21379,1500,0
6845,21380,1500,0
6846,21381,1500,0
6847,21382,1500,0
6848,21383,1500,0
6849,21384,1500,0
6850,21385,1500,0
6851,21386,1500,0
6852,21387,1500,0
6853,21388,1500,0
6854,21389,1500,0
6855,21390,1500,0
6856,21391,1500,0
6857,21392,1500,0
6858,21393,1500,0
6859,21394,1500,0
6860,21395,1500,0
6861,21396,1500,0
6862,21397,1500,0
6863,21398,1500,0
6864,21400,1500,0
6865,21401,1500,0
6866,21402,1500,0
6867,21403,1500,0
6868,21404,1500,0
6869,21405,1500,0
6870,21406,1500,0
6871,21407,1500,0
6872,21408,1500,0
6873,21409,1500,0
6874,21410,1500,0
6875,21411,1500,0
6876,21412,1500,0
6877,21413,1500,0
6878,21414,1500,0
6879,21415,1500,0
6880,21416,1500,0
6881,21417,1500,0
6882,21418,1500,0
6883,21419,1500,0
6884,21420,1500,0
6885,21421,1500,0
6886,21422,1500,0
6887,21423,1500,0
6888,21425,1500,0
6889,21426,1500,0
6890,21427,1500,0
6891,21428,1500,0
6892,21429,1500,0
6893,21430,1500,0
6894,21431,1500,0
6895,21432,1500,0
6896,21433,1500,0
6897,21434,1500,0
6898,21435,1500,0
6899,21436,1500,0
6900,21437,1500,0
6901,21438,1500,0
6902,21439,1500,0
6903,21440,1500,0
6904,21441,1500,0
6905,21442,1500,0
6906,21443,1500,0
6907,21444,1500,0
6908,21445,1500,0
6909,21446,1500,0
6910,21447,1500,0
6911,21448,1500,0
6912,21449,1500,0
6913,21451,1500,0
6914,21452,1500,0
6915,21453,1500,0
6916,21454,1500,0
6917,21455,1500,0
6918,21456,1500,0
6919,21457,1500,0
6920,21458,1500,0
6921,21459,1500,0
6922,21460,1500,0
6923,21461,1500,0
6924,21462,1500,0
6925,21463,1500,0
6926,21464,1500,0
6927,21465,1500,0
6928,21467,1500,0
6929,21468,1500,0
6930,21469,1500,0
6931,21470,1500,0
6932,21471,1500,0
6933,21472,1500,0
6934,21473,1500,0
6935,21474,1500,0
6936,21475,1500,0
6937,21476,1500,0
6938,21477,1500,0
6939,21478,1500,0
6940,21479,1500,0
6941,21480,1500,0
6942,21481,1500,0
6943,21482,1500,0
6944,21483,1500,0
6945,21484,1500,0
6946,21485,1500,0
6947,21486,1500,0
6948,21487,1500,0
6949,21488,1500,0
6950,21489,1500,0
6951,21490,1500,0
6952,21491,1500,0
6953,21492,1500,0
6954,21493,1500,0
6955,21494,1500,0
6956,21495,1500,0
6957,21496,1500,0
6958,21497,1500,0
6959,21498,1500,0
6960,21499,1500,0
6961,21501,1500,0
6962,21502,1500,0
6963,21503,1500,0
6964,21504,1500,0
6965,21505,1500,0
6966,21506,1500,0
6967,21507,1500,0
6968,21508,1500,0
6969,21509,1500,0
6970,21510,1500,0
6971,21511,1500,0
6972,21512,1500,0
6973,21513,1500,0
6974,21514,1500,0
6975,21515,1500,0
6976,21516,1500,0
6977,21517,1500,0
6978,21518,1500,0
6979,21519,1500,0
6980,21520,1500,0
6981,21521,1500,0
6982,21522,1500,0
6983,21523,1500,0
6984,21524,1500,0
6985,21525,1500,0
6986,21527,1500,0
6987,21528,1500,0
6988,21529,1500,0
6989,21530,1500,0
6990,21531,1500,0
6991,21532,1500,0
6992,21533,1500,0
6993,21534,1500,0
6994,21535,1500,0
6995,21536,1500,0
6996,21537,1500,0
6997,21538,1500,0
6998,21539,1500,0
6999,21540,1500,0
7000,21541,1500,0
7001,21542,1500,0
7002,21543,1500,0
7003,21544,1500,0
7004,21546,1500,0
7005,21547,1500,0
7006,21548,1500,0
7007,21549,1500,0
7008,21550,1500,0
7009,21551,1500,0
7010,21552,1500,0
7011,21553,1500,0
7012,21556,1500,0
7013,21557,1500,0
7014,21558,1500,0
7015,21559,1500,0
7016,21561,1500,0
7017,21562,1500,0
7018,21563,1500,0
7019,21564,1500,0
7020,21565,1500,0
7021,21566,1500,0
7022,21567,1500,0
7023,21568,1500,0
7024,21569,1500,0
7025,21570,1500,0
7026,21571,1500,0
7027,21572,1500,0
7028,21573,1500,0
7029,21574,1500,0
7030,21575,1500,0
7031,21576,1500,0
7032,21577,1500,0
7033,21578,1500,0
7034,21579,1500,0
7035,21580,1500,0
7036,21581,1500,0
7037,21582,1500,0
7038,21583,1500,0
7039,21584,1500,0
7040,21585,1500,0
7041,21586,1500,0
7042,21587,1500,0
7043,21588,1500,0
7044,21589,1500,0
7045,21590,1500,0
7046,21591,1500,0
7047,21592,1500,0
7048,21593,1500,0
7049,21594,1500,0
7050,21595,1500,0
7051,21596,1500,0
7052,21597,1500,0
7053,21598,1500,0
7054,21599,1500,0
7055,21600,1500,0
7056,21601,1500,0
7057,21602,1500,0
7058,21603,1500,0
7059,21605,1500,0
7060,21606,1500,0
7061,21607,1500,0
7062,21608,1500,0
7063,21609,1500,0
7064,21610,1500,0
7065,21611,1500,0
7066,21612,1500,0
7067,21614,1500,0
7068,21615,1500,0
7069,21616,1500,0
7070,21617,1500,0
7071,21618,1500,0
7072,21619,1500,0
7073,21620,1500,0
7074,21621,1500,0
7075,21622,1500,0
7076,21623,1500,0
7077,21624,1500,0
7078,21625,1500,0
7079,21626,1500,0
7080,21627,1500,0
7081,21628,1500,0
7082,21629,1500,0
7083,21630,1500,0
7084,21631,1500,0
7085,21632,1500,0
7086,21634,1500,0
7087,21635,1500,0
7088,21636,1500,0
7089,21637,1500,0
7090,21638,1500,0
7091,21639,1500,0
7092,21640,1500,0
7093,21641,1500,0
7094,21642,1500,0
7095,21643,1500,0
7096,21644,1500,0
7097,21645,1500,0
7098,21646,1500,0
7099,21647,1500,0
7100,21648,1500,0
7101,21649,1500,0
7102,21650,1500,0
7103,21651,1500,0
7104,21652,1500,0
7105,21653,1500,0
7106,21654,1500,0
7107,21655,1500,0
7108,21656,1500,0
7109,21657,1500,0
7110,21658,1500,0
7111,21659,1500,0
7112,21660,1500,0
7113,21661,1500,0
7114,21663,1500,0
7115,21664,1500,0
7116,21665,1500,0
7117,21666,1500,0
7118,21667,1500,0
7119,21668,1500,0
7120,21669,1500,0
7121,21670,1500,0
7122,21671,1500,0
7123,21672,1500,0
7124,21673,1500,0
7125,21674,1500,0
7126,21675,1500,0
7127,21676,1500,0
7128,21677,1500,0
7129,21678,1500,0
7130,21679,1500,0
7131,21680,1500,0
7132,21681,1500,0
7133,21682,1500,0
7134,21683,1500,0
7135,21684,1500,0
7136,21685,1500,0
7137,21686,1500,0
7138,21687,1500,0
7139,21688,1500,0
7140,21689,1500,0
7141,21690,1500,0
7142,21691,1500,0
7143,21692,1500,0
7144,21693,1500,0
7145,21694,1500,0
7146,21695,1500,0
7147,21696,1500,0
7148,21697,1500,0
7149,21698,1500,0
7150,21699,1500,0
7151,21700,1500,0
7152,21701,1500,0
7153,21702,1500,0
7154,21703,1500,0
7155,21704,1500,0
7156,21705,1500,0
7157,21706,1500,0
7158,21707,1500,0
7159,21708,1500,0
7160,21709,1500,0
7161,21710,1500,0
7162,21711,1500,0
7163,21712,1500,0
7164,21713,1500,0
7165,21714,1500,0
7166,21716,1500,0
7167,21717,1500,0
7168,21718,1500,0
7169,21719,1500,0
7170,21721,1500,0
7171,21722,1500,0
7172,21723,1500,0
7173,21724,1500,0
7174,21726,1500,0
7175,21727,1500,0
7176,21728,1500,0
7177,21729,1500,0
7178,21730,1500,0
7179,21731,1500,0
7180,21732,1500,0
7181,21733,1500,0
7182,21734,1500,0
7183,21735,1500,0
7184,21736,1500,0
7185,21737,1500,0
7186,21738,1500,0
7187,21739,1500,0
7188,21740,1500,0
7189,21741,1500,0
7190,21742,1500,0
7191,21743,1500,0
7192,21744,1500,0
7193,21745,1500,0
7194,21746,1500,0
7195,21747,1500,0
7196,21748,1500,0
7197,21749,1500,0
7198,21750,1500,0
7199,21751,1500,0
7200,21753,1500,0
7201,21754,1500,0
7202,21755,1500,0
7203,21756,1500,0
7204,21757,1500,0
7205,21758,1500,0
7206,21759,1500,0
7207,21760,1500,0
7208,21761,1500,0
7209,21762,1500,0
7210,21763,1500,0
7211,21764,1500,0
7212,21765,1500,0
7213,21766,1500,0
7214,21767,1500,0
7215,21768,1500,0
7216,21769,1500,0
7217,21770,1500,0
7218,21771,1500,0
7219,21772,1500,0
7220,21773,1500,0
7221,21774,1500,0
7222,21775,1500,0
7223,21776,1500,0
7224,21777,1500,0
7225,21778,1500,0
7226,21779,1500,0
7227,21780,1500,0
7228,21781,1500,0
7229,21782,1500,0
7230,21783,1500,0
7231,21784,1500,0
7232,21785,1500,0
7233,21786,1500,0
7234,21787,1500,0
7235,21788,1500,0
7236,21789,1500,0
7237,21790,1500,0
7238,21791,1500,0
7239,21792,1500,0
7240,21793,1500,0
7241,21794,1500,0
7242,21795,1500,0
7243,21796,1500,0
7244,21797,1500,0
7245,21798,1500,0
7246,21799,1500,0
7247,21801,1500,0
7248,21802,1500,0
7249,21803,1500,0
7250,21804,1500,0
7251,21805,1500,0
7252,21806,1500,0
7253,21807,1500,0
7254,21808,1500,0
7255,21809,1500,0
7256,21810,1500,0
7257,21811,1500,0
7258,21812,1500,0
7259,21813,1500,0
7260,21814,1500,0
7261,21815,1500,0
7262,21816,1500,0
7263,21817,1500,0
7264,21818,1500,0
7265,21819,1500,0
7266,21820,1500,0
7267,21821,1500,0
7268,21822,1500,0
7269,21823,1500,0
7270,21824,1500,0
7271,21825,1500,0
7272,21826,1500,0
7273,21827,1500,0
7274,21828,1500,0
7275,21829,1500,0
7276,21830,1500,0
7277,21831,1500,0
7278,21832,1500,0
7279,21833,1500,0
7280,21834,1500,0
7281,21835,1500,0
7282,21836,1500,0
7283,21837,1500,0
7284,21838,1500,0
7285,21839,1500,0
7286,21840,1500,0
7287,21841,1500,0
7288,21842,1500,0
7289,21843,1500,0
7290,21844,1500,0
7291,21845,1500,0
7292,21846,1500,0
7293,21847,1500,0
7294,21848,1500,0
7295,21849,1500,0
7296,21850,1500,0
7297,21851,1500,0
7298,21852,1500,0
7299,21853,1500,0
7300,21854,1500,0
7301,21855,1500,0
7302,21856,1500,0
7303,21857,1500,0
7304,21858,1500,0
7305,21859,1500,0
7306,21860,1500,0
7307,21861,1500,0
7308,21862,1500,0
7309,21863,1500,0
7310,21864,1500,0
7311,21865,1500,0
7312,21866,1500,0
7313,21867,1500,0
7314,21868,1500,0
